"","crisno","year","crisname","history","crisis","victory1","prevail1","victory2","prevail2","nuclear_start_1","nuclear_start_2","ssbn_count_2024_1","ssbn_count_2024_2","ssbn_start_1","ssbn_start_2","hydrogen_start_1","hydrogen_start_2","sss_start_1","sss_start_2","coder","kinetic2","a1democracy","a2democracy","complexity","salience","independence","a2awareness","a1awareness","a2threat","a1threat"
"7281",224,1968,"PUEBLO",0,1,0,0,1,1,1,0,14,0,1,0,1,0,1,0,"icb",0,1,0,"0",3,"1",NA,NA,NA,NA
"7291",224,1968,"PUEBLO",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",3,"1",NA,NA,NA,NA
"7301",225,1968,"TET OFFENSIVE",0,1,0,0,1,1,1,0,14,0,1,0,1,0,1,0,"icb",1,1,0,"0",3,"0",NA,NA,NA,NA
"7311",225,1968,"TET OFFENSIVE",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"7321",226,1968,"KARAMEH",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"icb",1,0,1,"1",3,"1",NA,NA,NA,NA
"7331",227,1968,"PRAGUE SPRING",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",4,"1",NA,NA,NA,NA
"7341",227,1968,"PRAGUE SPRING",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",4,"1",NA,NA,NA,NA
"7351",227,1968,"PRAGUE SPRING",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",4,"1",NA,NA,NA,NA
"7361",227,1968,"PRAGUE SPRING",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",4,"1",NA,NA,NA,NA
"7371",227,1968,"PRAGUE SPRING",0,1,0,0,1,1,0,1,0,11,0,1,0,1,0,1,"icb",0,0,0,"0",4,"1",NA,NA,NA,NA
"7381",228,1968,"ESSEQUIBO I",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,1,0,NA,NA,NA,NA,NA,NA,NA
"7391",229,1968,"BEIRUT AIRPORT",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"icb",0,0,1,NA,NA,NA,NA,NA,NA,NA
"7411",230,1969,"VIETNAM SPRING OFF.",0,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"icb",1,1,0,"0",4,"0",NA,NA,NA,NA
"7421",230,1969,"VIETNAM SPRING OFF.",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",4,"0",NA,NA,NA,NA
"7431",231,1969,"USSURI RIVER",0,1,0,0,0,0,1,1,11,6,1,0,1,1,1,0,"icb",1,0,0,"0",4,"1",NA,NA,NA,NA
"7441",232,1969,"WAR OF ATTRITION",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"icb",1,0,1,"1",4,"0",NA,NA,NA,NA
"7451",232,1970,"WAR OF ATTRITION",0,1,0,1,1,1,1,1,11,0,1,0,1,0,1,0,"icb",1,0,1,"1",4,"0",NA,NA,NA,NA
"7471",233,1969,"EC-121 SPY PLANE",0,1,0,0,0,0,1,0,14,0,1,0,1,0,1,0,"icb",0,1,0,NA,NA,NA,NA,NA,NA,NA
"7481",234,1969,"SHATT-AL-ARAB II",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",1,"0",NA,NA,NA,NA
"7491",235,1969,"FOOTBALL WAR",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",1,"1",NA,NA,NA,NA
"7501",237,1970,"INVASION OF CAMBODIA",0,1,0,0,1,1,1,0,14,0,1,0,1,0,1,0,"icb",1,1,0,"0",3,"0",NA,NA,NA,NA
"7511",237,1970,"INVASION OF CAMBODIA",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"7521",237,1970,"INVASION OF CAMBODIA",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"7531",237,1970,"INVASION OF CAMBODIA",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"7541",237,1970,"INVASION OF CAMBODIA",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"7551",237,1970,"INVASION OF CAMBODIA",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"7561",237,1970,"INVASION OF CAMBODIA",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"0",3,"0",NA,NA,NA,NA
"7571",238,1970,"BLACK SEPTEMBER",0,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"icb",1,1,0,"1",3,"1",NA,NA,NA,NA
"7581",238,1970,"BLACK SEPTEMBER",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"1",3,"1",NA,NA,NA,NA
"7591",238,1970,"BLACK SEPTEMBER",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"icb",1,0,1,"1",3,"1",NA,NA,NA,NA
"7601",239,1970,"CIENFUEGOS SUB BASE",0,1,1,1,0,0,1,1,14,11,1,1,1,1,1,1,"icb",0,1,0,NA,NA,NA,NA,NA,NA,NA
"7611",241,1971,"INVASION OF LAOS II",0,1,0,0,0,0,1,0,14,0,1,0,1,0,1,0,"icb",0,1,0,"",3,"0",NA,NA,NA,NA
"7621",241,1971,"INVASION OF LAOS II",0,1,0,0,1,1,1,0,14,0,1,0,1,0,1,0,"icb",1,1,0,"",3,"0",NA,NA,NA,NA
"7631",241,1971,"INVASION OF LAOS II",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",3,"0",NA,NA,NA,NA
"7641",241,1971,"INVASION OF LAOS II",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",3,"0",NA,NA,NA,NA
"7651",241,1971,"INVASION OF LAOS II",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",3,"0",NA,NA,NA,NA
"7661",241,1971,"INVASION OF LAOS II",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",3,"0",NA,NA,NA,NA
"7671",241,1971,"INVASION OF LAOS II",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",3,"0",NA,NA,NA,NA
"7681",241,1971,"INVASION OF LAOS II",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"",3,"0",NA,NA,NA,NA
"7691",242,1971,"BANGLADESH",0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,"icb",1,1,0,"",4,"0",NA,NA,NA,NA
"7701",243,1971,"CHAD/LIBYA I",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"",1,"1",NA,NA,NA,NA
"7711",244,1971,"CAPRIVI STRIP",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"7721",245,1971,"TANZANIA/UGANDA I",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"",3,"0",NA,NA,NA,NA
"7731",246,1972,"VIETNAM-PORTS MINING",0,1,0,1,0,0,1,0,14,0,1,0,1,0,1,0,"icb",1,1,0,"",4,"0",NA,NA,NA,NA
"7741",246,1972,"VIETNAM-PORTS MINING",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"0",NA,NA,NA,NA
"7751",246,1972,"VIETNAM-PORTS MINING",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"0",NA,NA,NA,NA
"7761",246,1972,"VIETNAM-PORTS MINING",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"0",NA,NA,NA,NA
"7771",246,1972,"VIETNAM-PORTS MINING",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"0",NA,NA,NA,NA
"7781",246,1972,"VIETNAM-PORTS MINING",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"",4,"0",NA,NA,NA,NA
"7791",247,1972,"TANZANIA/UGANDA II",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",1,"1",NA,NA,NA,NA
"7801",248,1972,"NORTH/SOUTH YEMEN I",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"0",NA,NA,NA,NA
"7811",249,1972,"CHRISTMAS BOMBING",0,1,0,1,0,1,1,0,14,0,1,0,1,0,1,0,"icb",1,1,0,"",4,"0",NA,NA,NA,NA
"7831",249,1972,"CHRISTMAS BOMBING",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"",4,"0",NA,NA,NA,NA
"7851",249,1972,"CHRISTMAS BOMBING",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"",4,"0",NA,NA,NA,NA
"7871",249,1972,"CHRISTMAS BOMBING",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"0",NA,NA,NA,NA
"7891",249,1972,"CHRISTMAS BOMBING",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"",4,"0",NA,NA,NA,NA
"7911",250,1973,"ZAMBIA RAID",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"7921",251,1973,"LIBYAN PLANE",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"icb",1,0,1,NA,NA,NA,NA,NA,NA,NA
"7931",252,1973,"IRAQ INVASION/KUWAIT",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"7941",253,1973,"ISRAEL MOBILIZATION",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"icb",0,0,1,NA,NA,NA,NA,NA,NA,NA
"7951",254,1973,"COD WAR I",0,1,0,1,0,0,1,1,4,11,1,1,1,1,0,1,"icb",0,1,0,"",1,"0",NA,NA,NA,NA
"7961",254,1973,"COD WAR I",0,1,0,1,1,1,1,0,4,0,1,0,1,0,0,0,"icb",0,1,1,"",1,"0",NA,NA,NA,NA
"7971",255,1973,"OCT. YOM KIPPUR WAR",0,1,1,1,0,1,1,1,14,11,1,1,1,1,1,1,"icb",0,1,0,"",5,"0",NA,NA,NA,NA
"7991",255,1973,"OCT. YOM KIPPUR WAR",0,1,1,1,1,1,1,0,14,0,1,0,1,0,1,0,"icb",1,1,0,"",5,"0",NA,NA,NA,NA
"8011",255,1973,"OCT. YOM KIPPUR WAR",0,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"icb",1,1,0,"",5,"0",NA,NA,NA,NA
"8031",255,1973,"OCT. YOM KIPPUR WAR",0,1,0,1,0,1,1,1,11,0,1,0,1,0,1,0,"icb",1,0,1,"",5,"0",NA,NA,NA,NA
"8051",255,1973,"OCT. YOM KIPPUR WAR",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"icb",1,0,1,"",5,"0",NA,NA,NA,NA
"8071",255,1973,"OCT. YOM KIPPUR WAR",0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,"icb",1,0,1,"",5,"0",NA,NA,NA,NA
"8091",255,1973,"OCT. YOM KIPPUR WAR",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"icb",1,0,1,"",5,"0",NA,NA,NA,NA
"8111",255,1973,"OCT. YOM KIPPUR WAR",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"icb",1,0,1,"",5,"0",NA,NA,NA,NA
"8131",256,1973,"OMAN/SOUTH YEMEN",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,NA,NA,NA,NA,NA,NA,NA
"8171",257,1974,"CYPRUS III",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"",3,"0",NA,NA,NA,NA
"8191",257,1974,"CYPRUS III",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"",3,"0",NA,NA,NA,NA
"8211",258,1974,"FINAL N. VIET. OFFEN.",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"0",NA,NA,NA,NA
"8231",258,1975,"FINAL N. VIET. OFFEN.",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",4,"0",NA,NA,NA,NA
"8241",259,1975,"MAYAGUEZ",0,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"icb",1,1,0,"",1,"1",NA,NA,NA,NA
"8251",260,1975,"WAR IN ANGOLA",0,1,0,0,1,1,1,0,14,0,1,0,1,0,1,0,"icb",1,1,0,"1",3,"1",NA,NA,NA,NA
"8261",260,1975,"WAR IN ANGOLA",0,1,0,0,1,1,1,1,14,11,1,1,1,1,1,1,"icb",0,1,0,"1",3,"1",NA,NA,NA,NA
"8271",260,1975,"WAR IN ANGOLA",0,1,0,0,1,1,1,0,14,0,1,0,1,0,1,0,"icb",1,1,0,"1",3,"1",NA,NA,NA,NA
"8281",260,1975,"WAR IN ANGOLA",0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"1",3,"1",NA,NA,NA,NA
"8301",260,1975,"WAR IN ANGOLA",0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"1",3,"1",NA,NA,NA,NA
"8321",260,1975,"WAR IN ANGOLA",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"1",3,"1",NA,NA,NA,NA
"8341",260,1975,"WAR IN ANGOLA",0,1,1,1,0,1,1,0,11,0,1,0,1,0,1,0,"icb",1,0,0,"1",3,"1",NA,NA,NA,NA
"8361",260,1975,"WAR IN ANGOLA",0,1,1,1,0,1,1,0,11,0,1,0,1,0,1,0,"icb",0,0,0,"1",3,"1",NA,NA,NA,NA
"8381",260,1975,"WAR IN ANGOLA",0,1,1,1,0,0,1,0,11,0,1,0,1,0,1,0,"icb",1,0,0,"1",3,"1",NA,NA,NA,NA
"8401",260,1975,"WAR IN ANGOLA",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"1",3,"1",NA,NA,NA,NA
"8421",260,1975,"WAR IN ANGOLA",0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"1",3,"1",NA,NA,NA,NA
"8441",260,1975,"WAR IN ANGOLA",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"1",3,"1",NA,NA,NA,NA
"8461",261,1975,"MOROCCAN MARCH",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",1,"1",NA,NA,NA,NA
"8471",261,1975,"MOROCCAN MARCH",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",1,"1",NA,NA,NA,NA
"8491",261,1975,"MOROCCAN MARCH",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",1,"1",NA,NA,NA,NA
"8511",262,1975,"BELIZE I",0,1,0,0,1,1,0,1,0,4,0,1,0,1,0,0,"icb",0,0,1,NA,NA,NA,NA,NA,NA,NA
"8521",263,1975,"COD WAR II",0,1,0,1,0,1,1,0,4,0,1,0,1,0,0,0,"icb",0,1,1,"0",1,"0",NA,NA,NA,NA
"8541",266,1976,"UGANDA CLAIMS",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"8551",267,1976,"OPERATION THRASHER",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"1",2,"1",NA,NA,NA,NA
"8561",269,1976,"IRAQI THREAT",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"8571",270,1976,"ENTEBBE RAID",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"icb",0,0,1,"0",3,"1",NA,NA,NA,NA
"8581",272,1976,"AEGEAN SEA I",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,1,1,"0",1,"1",NA,NA,NA,NA
"8591",273,1976,"NAGOMIA RAID",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,NA,NA,NA,NA,NA,NA,NA
"8601",274,1976,"POPLAR TREE",0,1,0,1,0,1,1,0,14,0,1,0,1,0,1,0,"icb",0,1,0,"0",2,"0",NA,NA,NA,NA
"8611",275,1976,"SYRIA MOBILIZATION",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"icb",0,0,1,NA,NA,NA,NA,NA,NA,NA
"8621",276,1976,"OPERATION TANGENT",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"8641",277,1977,"SHABA I",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"1",2,"1",NA,NA,NA,NA
"8651",278,1977,"MAPAI SEIZURE",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,NA,NA,NA,NA,NA,NA,NA
"8661",279,1977,"BELIZE II",0,1,0,0,1,1,0,1,0,4,0,1,0,1,0,0,"icb",0,0,1,NA,NA,NA,NA,NA,NA,NA
"8671",281,1977,"EGYPT/LIBYA CLASHES",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",2,"1",NA,NA,NA,NA
"8681",282,1978,"OGADEN II",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"1",4,"0",NA,NA,NA,NA
"8691",282,1978,"OGADEN II",0,1,1,1,0,0,1,0,11,0,1,0,1,0,1,0,"icb",1,0,0,"1",4,"0",NA,NA,NA,NA
"8701",282,1978,"OGADEN II",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"1",4,"0",NA,NA,NA,NA
"8711",283,1977,"RHODESIA RAID",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"8731",284,1977,"VIETNAM INV/CAMBODIA",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"8761",284,1978,"VIETNAM INV/CAMBODIA",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",3,"0",NA,NA,NA,NA
"8771",285,1977,"FRENCH HOSTAGES MAUR.",0,1,1,1,1,1,1,0,4,0,0,0,1,0,0,0,"icb",0,1,0,"0",1,"1",NA,NA,NA,NA
"8781",286,1977,"CHIMOIO-TEMBUE RAIDS",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"8801",287,1978,"BEAGLE CHANNEL I",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"0",1,"1",NA,NA,NA,NA
"8811",288,1978,"CHAD/LIBYA II",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",2,"0",NA,NA,NA,NA
"8821",289,1978,"LITANI OPERATION",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"icb",0,0,1,NA,NA,NA,NA,NA,NA,NA
"8831",290,1978,"CHAD/LIBYA III",0,1,1,1,0,1,1,0,4,0,0,0,1,0,0,0,"icb",1,1,0,"0",2,"0",NA,NA,NA,NA
"8841",290,1978,"CHAD/LIBYA III",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"0",2,"0",NA,NA,NA,NA
"8851",291,1978,"CASSINGA INCIDENT",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"1",2,"1",NA,NA,NA,NA
"8861",292,1978,"SHABA II",0,1,1,1,0,1,1,0,14,0,1,0,1,0,1,0,"icb",0,1,0,"",2,"1",NA,NA,NA,NA
"8871",292,1978,"SHABA II",0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,1,0,"",2,"1",NA,NA,NA,NA
"8881",292,1978,"SHABA II",0,1,1,1,0,1,1,0,4,0,0,0,1,0,0,0,"icb",1,1,0,"",2,"1",NA,NA,NA,NA
"8891",292,1978,"SHABA II",0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",2,"1",NA,NA,NA,NA
"8901",293,1978,"AIR RHODESIA INCDNT",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",3,"1",NA,NA,NA,NA
"8911",294,1978,"NICARAGUA CIVIL WAR II",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,1,"",3,"1",NA,NA,NA,NA
"8931",295,1978,"BEAGLE CHANNEL II",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"",0,"1",NA,NA,NA,NA
"8951",296,1978,"FALL OF AMIN",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",2,"1",NA,NA,NA,NA
"8971",296,1979,"FALL OF AMIN",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",2,"1",NA,NA,NA,NA
"8981",297,1978,"ANGOLA INVASION SCARE",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"8991",298,1979,"SINO/VIETNAM WAR",0,1,0,0,1,1,1,0,6,0,0,0,1,0,0,0,"icb",1,0,0,"",2,"0",NA,NA,NA,NA
"9001",300,1979,"RAIDS ON ZIPRA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",3,"0",NA,NA,NA,NA
"9011",300,1979,"RAIDS ON ZIPRA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",3,"0",NA,NA,NA,NA
"9021",301,1979,"NORTH/SOUTH YEMEN II",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",3,"0",NA,NA,NA,NA
"9031",302,1979,"RAIDS ON SWAPO",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"9041",303,1979,"AFGHANISTAN INVASION",0,1,0,0,1,1,1,1,14,11,1,1,1,1,1,1,"icb",1,1,0,"",3,"0",NA,NA,NA,NA
"9051",303,1979,"AFGHANISTAN INVASION",0,1,1,1,0,0,1,0,11,0,1,0,1,0,1,0,"icb",1,0,0,"",3,"0",NA,NA,NA,NA
"9061",304,1979,"CHAD/LIBYA IV",0,1,0,1,1,1,1,0,4,0,0,0,1,0,0,0,"icb",1,1,0,"",2,"0",NA,NA,NA,NA
"9071",304,1979,"CHAD/LIBYA IV",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",2,"0",NA,NA,NA,NA
"9081",305,1979,"GOULIMIME-TARFAYA",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",2,"1",NA,NA,NA,NA
"9091",306,1979,"SOVIET THREAT-PAKISTAN",0,1,0,0,0,0,1,0,11,0,1,0,1,0,1,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"9101",307,1979,"RHODESIAN SETTLEMENT",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",3,"0",NA,NA,NA,NA
"9111",307,1979,"RHODESIAN SETTLEMENT",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",3,"0",NA,NA,NA,NA
"9131",307,1979,"RHODESIAN SETTLEMENT",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",3,"0",NA,NA,NA,NA
"9141",308,1979,"RAID ON ANGOLA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"9151",309,1980,"US HOSTAGES IN IRAN",0,1,0,1,0,1,1,0,14,0,1,0,1,0,1,0,"icb",0,1,0,"",0,"0",NA,NA,NA,NA
"9171",310,1980,"COLOMBIA/NICARAGUA",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,1,"",0,"0",NA,NA,NA,NA
"9191",311,1980,"RAID ON GAFSA",0,1,1,1,0,0,1,0,4,0,0,0,1,0,0,0,"icb",0,1,0,"",1,"0",NA,NA,NA,NA
"9201",311,1980,"RAID ON GAFSA",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"",1,"0",NA,NA,NA,NA
"9211",313,1980,"OPERATION SMOKESHELL",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,NA,NA,NA,NA,NA,NA,NA
"9221",314,1980,"LIBYAN THREAT-SADAT",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"",1,"0",NA,NA,NA,NA
"9231",315,1980,"SOLIDARITY",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"",2,"0",NA,NA,NA,NA
"9251",315,1980,"SOLIDARITY",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"",2,"0",NA,NA,NA,NA
"9271",315,1980,"SOLIDARITY",0,1,1,1,1,1,0,1,0,11,0,1,0,1,0,1,"icb",0,0,0,"",2,"0",NA,NA,NA,NA
"9291",316,1980,"LIBYA-MALTA OIL DISPUTE",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"9301",317,1980,"ONSET IRAN/IRAQ WAR",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",1,0,0,"1",4,"1",NA,NA,NA,NA
"9311",319,1980,"JORDAN-SYRIAN CONFRONT.",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"9321",320,1980,"E. AFRICA CONFRONT.",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"1",1,"1",NA,NA,NA,NA
"9341",320,1980,"E. AFRICA CONFRONT.",0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,"1",1,"1",NA,NA,NA,NA
"9361",321,1981,"CHAD/LIBYA V",0,1,1,1,0,0,1,0,4,0,0,0,1,0,0,0,"icb",0,1,0,"1",3,"0",NA,NA,NA,NA
"9371",322,1981,"ECUADOR/PERU BDR III",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,1,1,"0",1,"0",NA,NA,NA,NA
"9381",323,1981,"MOZAMBIQUE RAID",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"icb",0,0,0,NA,NA,NA,NA,NA,NA,NA
"9391",324,1981,"IRAQ NUCLEAR REACTOR",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"icb",0,0,0,"1",2,"0",NA,NA,NA,NA
